No,year,month,day,hour,PM2.5,TEMP,RAIN,WSPM,station,datetime,month_year
19469,2015,5,21,4,25.0,15.7,0.0,0.9,Wanshouxigong,2015-05-21 04:00:00,2015-05
19470,2015,5,21,5,25.0,15.1,0.0,1.2,Wanshouxigong,2015-05-21 05:00:00,2015-05
19471,2015,5,21,6,25.0,16.4,0.0,1.0,Wanshouxigong,2015-05-21 06:00:00,2015-05
19472,2015,5,21,7,36.0,19.1,0.0,1.3,Wanshouxigong,2015-05-21 07:00:00,2015-05
19473,2015,5,21,8,33.0,20.9,0.0,0.9,Wanshouxigong,2015-05-21 08:00:00,2015-05
19474,2015,5,21,9,39.0,22.2,0.0,1.5,Wanshouxigong,2015-05-21 09:00:00,2015-05
19475,2015,5,21,10,35.0,24.0,0.0,1.2,Wanshouxigong,2015-05-21 10:00:00,2015-05
19476,2015,5,21,11,50.0,25.9,0.0,2.1,Wanshouxigong,2015-05-21 11:00:00,2015-05
19477,2015,5,21,12,33.0,27.5,0.0,3.8,Wanshouxigong,2015-05-21 12:00:00,2015-05
19478,2015,5,21,13,39.0,27.8,0.0,4.9,Wanshouxigong,2015-05-21 13:00:00,2015-05
19479,2015,5,21,14,50.0,27.9,0.0,3.7,Wanshouxigong,2015-05-21 14:00:00,2015-05
19480,2015,5,21,15,40.0,28.1,0.0,5.5,Wanshouxigong,2015-05-21 15:00:00,2015-05
19481,2015,5,21,16,38.0,27.7,0.0,5.4,Wanshouxigong,2015-05-21 16:00:00,2015-05
19482,2015,5,21,17,24.0,27.1,0.0,6.6,Wanshouxigong,2015-05-21 17:00:00,2015-05
19483,2015,5,21,18,23.0,26.2,0.0,6.0,Wanshouxigong,2015-05-21 18:00:00,2015-05
19484,2015,5,21,19,20.0,24.9,0.0,5.9,Wanshouxigong,2015-05-21 19:00:00,2015-05
19485,2015,5,21,20,23.0,23.9,0.0,5.7,Wanshouxigong,2015-05-21 20:00:00,2015-05
19486,2015,5,21,21,29.0,23.0,0.0,5.1,Wanshouxigong,2015-05-21 21:00:00,2015-05
19487,2015,5,21,22,31.0,22.3,0.0,5.3,Wanshouxigong,2015-05-21 22:00:00,2015-05
19488,2015,5,21,23,31.0,21.5,0.0,4.8,Wanshouxigong,2015-05-21 23:00:00,2015-05
19489,2015,5,22,0,36.0,20.6,0.0,4.3,Wanshouxigong,2015-05-22 00:00:00,2015-05
19490,2015,5,22,1,36.0,20.0,0.0,2.8,Wanshouxigong,2015-05-22 01:00:00,2015-05
19491,2015,5,22,2,39.0,19.2,0.0,1.9,Wanshouxigong,2015-05-22 02:00:00,2015-05
19492,2015,5,22,3,37.0,18.4,0.0,1.8,Wanshouxigong,2015-05-22 03:00:00,2015-05
19493,2015,5,22,4,38.0,16.7,0.0,1.4,Wanshouxigong,2015-05-22 04:00:00,2015-05
19494,2015,5,22,5,39.0,15.7,0.0,1.2,Wanshouxigong,2015-05-22 05:00:00,2015-05
19495,2015,5,22,6,44.0,15.9,0.0,1.1,Wanshouxigong,2015-05-22 06:00:00,2015-05
19496,2015,5,22,7,49.0,19.1,0.0,0.4,Wanshouxigong,2015-05-22 07:00:00,2015-05
19497,2015,5,22,8,46.0,19.8,0.0,1.1,Wanshouxigong,2015-05-22 08:00:00,2015-05
19498,2015,5,22,9,50.0,20.7,0.0,1.6,Wanshouxigong,2015-05-22 09:00:00,2015-05
19499,2015,5,22,10,60.0,22.5,0.0,1.6,Wanshouxigong,2015-05-22 10:00:00,2015-05
19500,2015,5,22,11,73.0,24.3,0.0,1.1,Wanshouxigong,2015-05-22 11:00:00,2015-05
19501,2015,5,22,12,74.0,25.4,0.0,2.0,Wanshouxigong,2015-05-22 12:00:00,2015-05
19502,2015,5,22,13,64.0,27.2,0.0,2.3,Wanshouxigong,2015-05-22 13:00:00,2015-05
19503,2015,5,22,14,52.0,28.2,0.0,2.4,Wanshouxigong,2015-05-22 14:00:00,2015-05
19504,2015,5,22,15,41.0,29.5,0.0,2.2,Wanshouxigong,2015-05-22 15:00:00,2015-05
19505,2015,5,22,16,42.0,29.4,0.0,3.2,Wanshouxigong,2015-05-22 16:00:00,2015-05
19506,2015,5,22,17,38.0,29.1,0.0,3.2,Wanshouxigong,2015-05-22 17:00:00,2015-05
19507,2015,5,22,18,42.0,28.3,0.0,3.1,Wanshouxigong,2015-05-22 18:00:00,2015-05
19508,2015,5,22,19,44.0,27.3,0.0,2.4,Wanshouxigong,2015-05-22 19:00:00,2015-05
19509,2015,5,22,20,38.0,26.5,0.0,2.2,Wanshouxigong,2015-05-22 20:00:00,2015-05
19510,2015,5,22,21,56.0,24.7,0.0,1.1,Wanshouxigong,2015-05-22 21:00:00,2015-05
19511,2015,5,22,22,57.0,22.5,0.0,1.1,Wanshouxigong,2015-05-22 22:00:00,2015-05
19512,2015,5,22,23,57.0,19.7,0.0,0.9,Wanshouxigong,2015-05-22 23:00:00,2015-05
19513,2015,5,23,0,69.0,19.5,0.0,1.2,Wanshouxigong,2015-05-23 00:00:00,2015-05
19514,2015,5,23,1,77.0,19.7,0.0,1.3,Wanshouxigong,2015-05-23 01:00:00,2015-05
19515,2015,5,23,2,69.0,18.6,0.0,1.4,Wanshouxigong,2015-05-23 02:00:00,2015-05
19516,2015,5,23,3,71.0,18.1,0.0,0.9,Wanshouxigong,2015-05-23 03:00:00,2015-05
19517,2015,5,23,4,76.0,16.5,0.0,1.2,Wanshouxigong,2015-05-23 04:00:00,2015-05
19518,2015,5,23,5,82.0,15.9,0.0,0.4,Wanshouxigong,2015-05-23 05:00:00,2015-05
19519,2015,5,23,6,118.0,17.4,0.0,1.2,Wanshouxigong,2015-05-23 06:00:00,2015-05
19520,2015,5,23,7,132.0,19.2,0.0,1.2,Wanshouxigong,2015-05-23 07:00:00,2015-05
19521,2015,5,23,8,145.0,20.7,0.0,1.2,Wanshouxigong,2015-05-23 08:00:00,2015-05
19522,2015,5,23,9,136.0,22.8,0.0,1.1,Wanshouxigong,2015-05-23 09:00:00,2015-05
19523,2015,5,23,10,135.0,24.5,0.0,1.1,Wanshouxigong,2015-05-23 10:00:00,2015-05
19524,2015,5,23,11,133.0,26.6,0.0,1.1,Wanshouxigong,2015-05-23 11:00:00,2015-05
19525,2015,5,23,12,117.0,28.4,0.0,1.8,Wanshouxigong,2015-05-23 12:00:00,2015-05
19526,2015,5,23,13,82.0,29.8,0.0,2.7,Wanshouxigong,2015-05-23 13:00:00,2015-05
19527,2015,5,23,14,69.0,30.6,0.0,3.2,Wanshouxigong,2015-05-23 14:00:00,2015-05
19528,2015,5,23,15,75.0,30.5,0.0,4.1,Wanshouxigong,2015-05-23 15:00:00,2015-05
19529,2015,5,23,16,61.0,30.1,0.0,3.0,Wanshouxigong,2015-05-23 16:00:00,2015-05
19530,2015,5,23,17,62.0,30.4,0.0,3.5,Wanshouxigong,2015-05-23 17:00:00,2015-05
19531,2015,5,23,18,69.0,29.3,0.0,3.6,Wanshouxigong,2015-05-23 18:00:00,2015-05
19532,2015,5,23,19,82.0,28.5,0.0,1.4,Wanshouxigong,2015-05-23 19:00:00,2015-05
19533,2015,5,23,20,89.0,27.3,0.0,1.6,Wanshouxigong,2015-05-23 20:00:00,2015-05
19534,2015,5,23,21,90.0,24.3,0.0,0.5,Wanshouxigong,2015-05-23 21:00:00,2015-05
19535,2015,5,23,22,96.0,22.9,0.0,1.1,Wanshouxigong,2015-05-23 22:00:00,2015-05
19536,2015,5,23,23,102.0,23.1,0.0,0.9,Wanshouxigong,2015-05-23 23:00:00,2015-05
19537,2015,5,24,0,107.0,21.4,0.0,1.1,Wanshouxigong,2015-05-24 00:00:00,2015-05
19538,2015,5,24,1,114.0,20.5,0.0,0.7,Wanshouxigong,2015-05-24 01:00:00,2015-05
19539,2015,5,24,2,120.0,20.1,0.0,0.8,Wanshouxigong,2015-05-24 02:00:00,2015-05
19540,2015,5,24,3,128.0,19.4,0.0,1.0,Wanshouxigong,2015-05-24 03:00:00,2015-05
19541,2015,5,24,4,118.0,18.7,0.0,1.1,Wanshouxigong,2015-05-24 04:00:00,2015-05
19542,2015,5,24,5,124.0,18.0,0.0,1.3,Wanshouxigong,2015-05-24 05:00:00,2015-05
19543,2015,5,24,6,124.0,18.2,0.0,0.8,Wanshouxigong,2015-05-24 06:00:00,2015-05
19544,2015,5,24,7,144.0,20.4,0.0,1.1,Wanshouxigong,2015-05-24 07:00:00,2015-05
19545,2015,5,24,8,165.0,22.1,0.0,1.2,Wanshouxigong,2015-05-24 08:00:00,2015-05
19546,2015,5,24,9,183.0,23.6,0.0,1.2,Wanshouxigong,2015-05-24 09:00:00,2015-05
19547,2015,5,24,10,189.0,25.4,0.0,0.9,Wanshouxigong,2015-05-24 10:00:00,2015-05
19548,2015,5,24,11,167.0,27.8,0.0,2.3,Wanshouxigong,2015-05-24 11:00:00,2015-05
19549,2015,5,24,12,101.0,29.6,0.0,3.8,Wanshouxigong,2015-05-24 12:00:00,2015-05
19550,2015,5,24,13,95.0,30.9,0.0,4.0,Wanshouxigong,2015-05-24 13:00:00,2015-05
19551,2015,5,24,14,69.0,31.6,0.0,4.8,Wanshouxigong,2015-05-24 14:00:00,2015-05
19552,2015,5,24,15,65.0,31.2,0.0,5.1,Wanshouxigong,2015-05-24 15:00:00,2015-05
19553,2015,5,24,16,61.0,31.7,0.0,3.8,Wanshouxigong,2015-05-24 16:00:00,2015-05
19554,2015,5,24,17,57.0,31.3,0.0,4.0,Wanshouxigong,2015-05-24 17:00:00,2015-05
19555,2015,5,24,18,60.0,30.9,0.0,2.6,Wanshouxigong,2015-05-24 18:00:00,2015-05
19556,2015,5,24,19,65.0,29.7,0.0,2.9,Wanshouxigong,2015-05-24 19:00:00,2015-05
19557,2015,5,24,20,75.0,28.7,0.0,2.1,Wanshouxigong,2015-05-24 20:00:00,2015-05
19558,2015,5,24,21,84.0,28.1,0.0,1.9,Wanshouxigong,2015-05-24 21:00:00,2015-05
19559,2015,5,24,22,87.0,28.1,0.0,4.1,Wanshouxigong,2015-05-24 22:00:00,2015-05
19560,2015,5,24,23,80.0,27.5,0.0,3.7,Wanshouxigong,2015-05-24 23:00:00,2015-05
19561,2015,5,25,0,78.0,27.3,0.0,4.2,Wanshouxigong,2015-05-25 00:00:00,2015-05
19562,2015,5,25,1,70.0,26.2,0.0,2.8,Wanshouxigong,2015-05-25 01:00:00,2015-05
19563,2015,5,25,2,80.0,24.0,0.0,1.2,Wanshouxigong,2015-05-25 02:00:00,2015-05
19564,2015,5,25,3,81.0,21.2,0.0,0.3,Wanshouxigong,2015-05-25 03:00:00,2015-05
19565,2015,5,25,4,86.0,20.2,0.0,0.5,Wanshouxigong,2015-05-25 04:00:00,2015-05
19566,2015,5,25,5,92.0,19.7,0.0,1.0,Wanshouxigong,2015-05-25 05:00:00,2015-05
19567,2015,5,25,6,95.0,20.1,0.0,0.8,Wanshouxigong,2015-05-25 06:00:00,2015-05
19568,2015,5,25,7,105.0,23.0,0.0,1.2,Wanshouxigong,2015-05-25 07:00:00,2015-05
19569,2015,5,25,8,118.0,24.5,0.0,1.5,Wanshouxigong,2015-05-25 08:00:00,2015-05
19570,2015,5,25,9,116.0,25.4,0.0,1.2,Wanshouxigong,2015-05-25 09:00:00,2015-05
19571,2015,5,25,10,122.0,27.2,0.0,1.3,Wanshouxigong,2015-05-25 10:00:00,2015-05
19572,2015,5,25,11,115.0,29.3,0.0,2.7,Wanshouxigong,2015-05-25 11:00:00,2015-05
19573,2015,5,25,12,105.0,30.9,0.0,3.3,Wanshouxigong,2015-05-25 12:00:00,2015-05
19574,2015,5,25,13,88.0,31.9,0.0,4.0,Wanshouxigong,2015-05-25 13:00:00,2015-05
19575,2015,5,25,14,93.0,32.6,0.0,5.1,Wanshouxigong,2015-05-25 14:00:00,2015-05
19576,2015,5,25,15,92.0,32.8,0.0,4.3,Wanshouxigong,2015-05-25 15:00:00,2015-05
19577,2015,5,25,16,108.0,33.0,0.0,4.5,Wanshouxigong,2015-05-25 16:00:00,2015-05
19578,2015,5,25,17,115.0,32.3,0.0,4.9,Wanshouxigong,2015-05-25 17:00:00,2015-05
19579,2015,5,25,18,100.0,31.4,0.0,4.5,Wanshouxigong,2015-05-25 18:00:00,2015-05
19580,2015,5,25,19,78.0,30.7,0.0,5.4,Wanshouxigong,2015-05-25 19:00:00,2015-05
19581,2015,5,25,20,67.0,29.9,0.0,3.5,Wanshouxigong,2015-05-25 20:00:00,2015-05
19582,2015,5,25,21,67.0,29.2,0.0,2.8,Wanshouxigong,2015-05-25 21:00:00,2015-05
19583,2015,5,25,22,68.0,28.8,0.0,4.3,Wanshouxigong,2015-05-25 22:00:00,2015-05
19584,2015,5,25,23,65.0,28.4,0.0,3.9,Wanshouxigong,2015-05-25 23:00:00,2015-05
19585,2015,5,26,0,66.0,27.3,0.0,3.3,Wanshouxigong,2015-05-26 00:00:00,2015-05
19586,2015,5,26,1,70.0,26.7,0.0,2.6,Wanshouxigong,2015-05-26 01:00:00,2015-05
19587,2015,5,26,2,70.0,26.0,0.0,2.9,Wanshouxigong,2015-05-26 02:00:00,2015-05
19588,2015,5,26,3,79.0,25.1,0.0,1.5,Wanshouxigong,2015-05-26 03:00:00,2015-05
19589,2015,5,26,4,92.0,24.1,0.0,1.1,Wanshouxigong,2015-05-26 04:00:00,2015-05
19590,2015,5,26,5,94.0,21.2,0.0,0.8,Wanshouxigong,2015-05-26 05:00:00,2015-05
19591,2015,5,26,6,93.0,21.8,0.0,1.0,Wanshouxigong,2015-05-26 06:00:00,2015-05
19592,2015,5,26,7,105.0,24.0,0.0,0.9,Wanshouxigong,2015-05-26 07:00:00,2015-05
19593,2015,5,26,8,105.0,25.2,0.0,1.7,Wanshouxigong,2015-05-26 08:00:00,2015-05
19594,2015,5,26,9,105.0,26.3,0.0,1.7,Wanshouxigong,2015-05-26 09:00:00,2015-05
19595,2015,5,26,10,103.0,28.3,0.0,2.3,Wanshouxigong,2015-05-26 10:00:00,2015-05
19596,2015,5,26,11,112.0,30.3,0.0,3.2,Wanshouxigong,2015-05-26 11:00:00,2015-05
19597,2015,5,26,12,100.0,31.1,0.0,4.3,Wanshouxigong,2015-05-26 12:00:00,2015-05
19598,2015,5,26,13,99.0,32.3,0.0,4.8,Wanshouxigong,2015-05-26 13:00:00,2015-05
19599,2015,5,26,14,89.0,33.2,0.0,4.4,Wanshouxigong,2015-05-26 14:00:00,2015-05
19600,2015,5,26,15,100.0,33.4,0.0,4.3,Wanshouxigong,2015-05-26 15:00:00,2015-05
19601,2015,5,26,16,70.0,32.9,0.0,5.5,Wanshouxigong,2015-05-26 16:00:00,2015-05
19602,2015,5,26,17,158.0,32.6,0.0,4.5,Wanshouxigong,2015-05-26 17:00:00,2015-05
19603,2015,5,26,18,156.83333333333334,31.7,0.0,3.7,Wanshouxigong,2015-05-26 18:00:00,2015-05
19604,2015,5,26,19,155.66666666666666,30.5,0.0,4.9,Wanshouxigong,2015-05-26 19:00:00,2015-05
19605,2015,5,26,20,154.5,29.6,0.0,4.6,Wanshouxigong,2015-05-26 20:00:00,2015-05
19606,2015,5,26,21,153.33333333333334,28.8,0.0,3.6,Wanshouxigong,2015-05-26 21:00:00,2015-05
19607,2015,5,26,22,152.16666666666666,27.8,0.0,2.3,Wanshouxigong,2015-05-26 22:00:00,2015-05
19608,2015,5,26,23,151.0,26.8,0.0,3.7,Wanshouxigong,2015-05-26 23:00:00,2015-05
19609,2015,5,27,0,149.83333333333334,26.0,0.0,3.3,Wanshouxigong,2015-05-27 00:00:00,2015-05
19610,2015,5,27,1,148.66666666666666,25.4,0.0,3.8,Wanshouxigong,2015-05-27 01:00:00,2015-05
19611,2015,5,27,2,147.5,24.6,0.0,3.1,Wanshouxigong,2015-05-27 02:00:00,2015-05
19612,2015,5,27,3,146.33333333333334,23.8,0.0,2.2,Wanshouxigong,2015-05-27 03:00:00,2015-05
19613,2015,5,27,4,145.16666666666666,23.5,0.0,2.3,Wanshouxigong,2015-05-27 04:00:00,2015-05
19614,2015,5,27,5,144.0,22.5,0.0,1.4,Wanshouxigong,2015-05-27 05:00:00,2015-05
19615,2015,5,27,6,142.83333333333334,22.2,0.0,1.1,Wanshouxigong,2015-05-27 06:00:00,2015-05
19616,2015,5,27,7,141.66666666666666,23.5,0.0,1.2,Wanshouxigong,2015-05-27 07:00:00,2015-05
19617,2015,5,27,8,140.5,23.9,0.0,1.8,Wanshouxigong,2015-05-27 08:00:00,2015-05
19618,2015,5,27,9,139.33333333333334,25.2,0.0,1.5,Wanshouxigong,2015-05-27 09:00:00,2015-05
19619,2015,5,27,10,138.16666666666666,26.6,0.0,1.9,Wanshouxigong,2015-05-27 10:00:00,2015-05
19620,2015,5,27,11,137.0,27.6,0.0,2.7,Wanshouxigong,2015-05-27 11:00:00,2015-05
19621,2015,5,27,12,70.0,28.9,0.0,2.7,Wanshouxigong,2015-05-27 12:00:00,2015-05
19622,2015,5,27,13,3.0,29.6,0.0,2.3,Wanshouxigong,2015-05-27 13:00:00,2015-05
19623,2015,5,27,14,9.947368421052632,30.5,0.0,1.9,Wanshouxigong,2015-05-27 14:00:00,2015-05
19624,2015,5,27,15,16.894736842105264,31.1,0.0,3.0,Wanshouxigong,2015-05-27 15:00:00,2015-05
19625,2015,5,27,16,23.842105263157897,30.9,0.0,3.5,Wanshouxigong,2015-05-27 16:00:00,2015-05
19626,2015,5,27,17,30.789473684210527,30.8,0.0,2.3,Wanshouxigong,2015-05-27 17:00:00,2015-05
19627,2015,5,27,18,37.73684210526316,30.4,0.0,2.3,Wanshouxigong,2015-05-27 18:00:00,2015-05
19628,2015,5,27,19,44.684210526315795,29.2,0.0,3.0,Wanshouxigong,2015-05-27 19:00:00,2015-05
19629,2015,5,27,20,51.631578947368425,28.4,0.0,1.5,Wanshouxigong,2015-05-27 20:00:00,2015-05
19630,2015,5,27,21,58.578947368421055,27.1,0.0,2.9,Wanshouxigong,2015-05-27 21:00:00,2015-05
19631,2015,5,27,22,65.52631578947368,26.4,0.0,2.3,Wanshouxigong,2015-05-27 22:00:00,2015-05
19632,2015,5,27,23,72.47368421052632,25.2,0.0,2.2,Wanshouxigong,2015-05-27 23:00:00,2015-05
19633,2015,5,28,0,79.42105263157895,24.6,0.0,1.9,Wanshouxigong,2015-05-28 00:00:00,2015-05
19634,2015,5,28,1,86.36842105263159,24.6,0.0,2.0,Wanshouxigong,2015-05-28 01:00:00,2015-05
19635,2015,5,28,2,93.31578947368422,24.5,0.0,1.8,Wanshouxigong,2015-05-28 02:00:00,2015-05
19636,2015,5,28,3,100.26315789473685,24.0,0.0,1.6,Wanshouxigong,2015-05-28 03:00:00,2015-05
19637,2015,5,28,4,107.21052631578948,23.5,0.0,1.8,Wanshouxigong,2015-05-28 04:00:00,2015-05
19638,2015,5,28,5,114.15789473684211,22.6,0.0,1.5,Wanshouxigong,2015-05-28 05:00:00,2015-05
19639,2015,5,28,6,121.10526315789474,21.8,0.0,1.9,Wanshouxigong,2015-05-28 06:00:00,2015-05
19640,2015,5,28,7,128.05263157894737,22.9,0.0,1.8,Wanshouxigong,2015-05-28 07:00:00,2015-05
19641,2015,5,28,8,135.0,23.6,0.0,2.1,Wanshouxigong,2015-05-28 08:00:00,2015-05
19642,2015,5,28,9,131.5,25.2,0.0,1.1,Wanshouxigong,2015-05-28 09:00:00,2015-05
19643,2015,5,28,10,128.0,26.1,0.0,2.3,Wanshouxigong,2015-05-28 10:00:00,2015-05
19644,2015,5,28,11,121.0,27.8,0.0,2.5,Wanshouxigong,2015-05-28 11:00:00,2015-05
19645,2015,5,28,12,108.0,28.8,0.0,3.5,Wanshouxigong,2015-05-28 12:00:00,2015-05
19646,2015,5,28,13,95.0,29.5,0.0,4.2,Wanshouxigong,2015-05-28 13:00:00,2015-05
19647,2015,5,28,14,87.0,29.1,0.0,3.1,Wanshouxigong,2015-05-28 14:00:00,2015-05
19648,2015,5,28,15,88.0,29.1,0.0,3.3,Wanshouxigong,2015-05-28 15:00:00,2015-05
19649,2015,5,28,16,82.0,28.7,0.0,3.6,Wanshouxigong,2015-05-28 16:00:00,2015-05
19650,2015,5,28,17,73.0,28.4,0.0,3.3,Wanshouxigong,2015-05-28 17:00:00,2015-05
19651,2015,5,28,18,73.0,28.2,0.0,2.3,Wanshouxigong,2015-05-28 18:00:00,2015-05
19652,2015,5,28,19,64.0,27.6,0.0,2.1,Wanshouxigong,2015-05-28 19:00:00,2015-05
19653,2015,5,28,20,80.0,27.2,0.0,3.1,Wanshouxigong,2015-05-28 20:00:00,2015-05
19654,2015,5,28,21,72.0,27.1,0.0,1.8,Wanshouxigong,2015-05-28 21:00:00,2015-05
19655,2015,5,28,22,68.0,26.8,0.0,2.3,Wanshouxigong,2015-05-28 22:00:00,2015-05
19656,2015,5,28,23,72.0,25.3,0.0,1.8,Wanshouxigong,2015-05-28 23:00:00,2015-05
19657,2015,5,29,0,68.0,25.1,0.0,2.2,Wanshouxigong,2015-05-29 00:00:00,2015-05
19658,2015,5,29,1,85.0,24.9,0.0,1.7,Wanshouxigong,2015-05-29 01:00:00,2015-05
19659,2015,5,29,2,50.0,23.3,0.0,1.2,Wanshouxigong,2015-05-29 02:00:00,2015-05
19660,2015,5,29,3,72.0,22.4,0.0,1.1,Wanshouxigong,2015-05-29 03:00:00,2015-05
19661,2015,5,29,4,84.0,21.8,0.0,0.7,Wanshouxigong,2015-05-29 04:00:00,2015-05
19662,2015,5,29,5,88.0,20.9,0.5,0.9,Wanshouxigong,2015-05-29 05:00:00,2015-05
19663,2015,5,29,6,89.0,20.1,0.2,0.7,Wanshouxigong,2015-05-29 06:00:00,2015-05
19664,2015,5,29,7,54.0,20.5,0.0,1.2,Wanshouxigong,2015-05-29 07:00:00,2015-05
19665,2015,5,29,8,75.0,21.0,0.0,1.4,Wanshouxigong,2015-05-29 08:00:00,2015-05
19666,2015,5,29,9,83.0,21.9,0.0,1.9,Wanshouxigong,2015-05-29 09:00:00,2015-05
19667,2015,5,29,10,102.0,23.9,0.0,1.2,Wanshouxigong,2015-05-29 10:00:00,2015-05
19668,2015,5,29,11,129.0,25.7,0.0,1.1,Wanshouxigong,2015-05-29 11:00:00,2015-05
19669,2015,5,29,12,107.0,27.8,0.0,1.6,Wanshouxigong,2015-05-29 12:00:00,2015-05
19670,2015,5,29,13,63.0,28.7,0.0,2.1,Wanshouxigong,2015-05-29 13:00:00,2015-05
19671,2015,5,29,14,58.0,29.7,0.0,2.2,Wanshouxigong,2015-05-29 14:00:00,2015-05
19672,2015,5,29,15,52.0,29.8,0.0,2.7,Wanshouxigong,2015-05-29 15:00:00,2015-05
19673,2015,5,29,16,26.0,29.4,0.0,3.3,Wanshouxigong,2015-05-29 16:00:00,2015-05
19674,2015,5,29,17,24.0,28.9,0.0,4.0,Wanshouxigong,2015-05-29 17:00:00,2015-05
19675,2015,5,29,18,29.0,28.1,0.0,2.8,Wanshouxigong,2015-05-29 18:00:00,2015-05
19676,2015,5,29,19,36.0,27.1,0.0,1.9,Wanshouxigong,2015-05-29 19:00:00,2015-05
19677,2015,5,29,20,34.0,26.5,0.0,2.4,Wanshouxigong,2015-05-29 20:00:00,2015-05
19678,2015,5,29,21,40.0,25.7,0.0,2.0,Wanshouxigong,2015-05-29 21:00:00,2015-05
19679,2015,5,29,22,28.0,24.4,0.0,2.0,Wanshouxigong,2015-05-29 22:00:00,2015-05
19680,2015,5,29,23,49.0,23.0,0.0,1.5,Wanshouxigong,2015-05-29 23:00:00,2015-05
19681,2015,5,30,0,50.0,21.7,0.0,1.3,Wanshouxigong,2015-05-30 00:00:00,2015-05
19682,2015,5,30,1,50.0,21.2,0.0,0.6,Wanshouxigong,2015-05-30 01:00:00,2015-05
19683,2015,5,30,2,55.0,19.9,0.0,0.9,Wanshouxigong,2015-05-30 02:00:00,2015-05
19684,2015,5,30,3,82.0,18.5,0.0,1.0,Wanshouxigong,2015-05-30 03:00:00,2015-05
19685,2015,5,30,4,83.0,17.5,0.0,0.9,Wanshouxigong,2015-05-30 04:00:00,2015-05
19686,2015,5,30,5,80.0,16.9,0.0,0.9,Wanshouxigong,2015-05-30 05:00:00,2015-05
19687,2015,5,30,6,82.0,19.6,0.0,1.8,Wanshouxigong,2015-05-30 06:00:00,2015-05
19688,2015,5,30,7,75.0,22.1,0.0,2.1,Wanshouxigong,2015-05-30 07:00:00,2015-05
19689,2015,5,30,8,43.0,22.9,0.0,2.1,Wanshouxigong,2015-05-30 08:00:00,2015-05
19690,2015,5,30,9,29.0,24.6,0.0,1.4,Wanshouxigong,2015-05-30 09:00:00,2015-05
19691,2015,5,30,10,27.0,25.2,0.0,2.8,Wanshouxigong,2015-05-30 10:00:00,2015-05
19692,2015,5,30,11,43.0,26.1,0.0,1.9,Wanshouxigong,2015-05-30 11:00:00,2015-05
19693,2015,5,30,12,53.0,26.9,0.0,3.4,Wanshouxigong,2015-05-30 12:00:00,2015-05
19694,2015,5,30,13,61.0,28.3,0.0,3.0,Wanshouxigong,2015-05-30 13:00:00,2015-05
19695,2015,5,30,14,61.0,28.9,0.0,2.8,Wanshouxigong,2015-05-30 14:00:00,2015-05
19696,2015,5,30,15,50.0,29.8,0.0,2.6,Wanshouxigong,2015-05-30 15:00:00,2015-05
19697,2015,5,30,16,51.0,29.6,0.0,4.1,Wanshouxigong,2015-05-30 16:00:00,2015-05
19698,2015,5,30,17,56.0,29.0,0.0,3.8,Wanshouxigong,2015-05-30 17:00:00,2015-05
19699,2015,5,30,18,63.0,28.4,0.0,3.9,Wanshouxigong,2015-05-30 18:00:00,2015-05
19700,2015,5,30,19,74.0,27.5,0.0,3.7,Wanshouxigong,2015-05-30 19:00:00,2015-05
19701,2015,5,30,20,79.0,26.2,0.0,2.1,Wanshouxigong,2015-05-30 20:00:00,2015-05
19702,2015,5,30,21,53.0,25.4,0.0,2.7,Wanshouxigong,2015-05-30 21:00:00,2015-05
19703,2015,5,30,22,40.0,24.2,0.0,1.9,Wanshouxigong,2015-05-30 22:00:00,2015-05
19704,2015,5,30,23,44.0,23.0,0.0,1.8,Wanshouxigong,2015-05-30 23:00:00,2015-05
19705,2015,5,31,0,48.0,22.3,0.0,1.6,Wanshouxigong,2015-05-31 00:00:00,2015-05
19706,2015,5,31,1,58.0,20.8,0.0,1.5,Wanshouxigong,2015-05-31 01:00:00,2015-05
19707,2015,5,31,2,60.0,20.2,0.0,1.3,Wanshouxigong,2015-05-31 02:00:00,2015-05
19708,2015,5,31,3,67.0,19.5,0.0,1.1,Wanshouxigong,2015-05-31 03:00:00,2015-05
19709,2015,5,31,4,72.0,18.5,0.0,0.7,Wanshouxigong,2015-05-31 04:00:00,2015-05
19710,2015,5,31,5,72.0,17.6,0.0,0.7,Wanshouxigong,2015-05-31 05:00:00,2015-05
19711,2015,5,31,6,44.0,18.5,0.0,1.2,Wanshouxigong,2015-05-31 06:00:00,2015-05
19712,2015,5,31,7,46.0,21.1,0.0,0.6,Wanshouxigong,2015-05-31 07:00:00,2015-05
19713,2015,5,31,8,47.0,22.7,0.0,0.8,Wanshouxigong,2015-05-31 08:00:00,2015-05
19714,2015,5,31,9,59.0,24.7,0.0,1.2,Wanshouxigong,2015-05-31 09:00:00,2015-05
19715,2015,5,31,10,62.0,26.5,0.0,2.7,Wanshouxigong,2015-05-31 10:00:00,2015-05
19716,2015,5,31,11,57.0,27.7,0.0,3.2,Wanshouxigong,2015-05-31 11:00:00,2015-05
19717,2015,5,31,12,54.0,28.9,0.0,4.1,Wanshouxigong,2015-05-31 12:00:00,2015-05
19718,2015,5,31,13,45.0,30.1,0.0,3.6,Wanshouxigong,2015-05-31 13:00:00,2015-05
19719,2015,5,31,14,42.0,31.5,0.0,4.7,Wanshouxigong,2015-05-31 14:00:00,2015-05
